run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
4943,1659,142.48381519875147,142.48381519875147,1659,completed_all_food,True,25,25,800.0,0.352743003768478,6,6,False,0.9565741857659831
4944,1546,108.11306137457659,108.11306137457659,1546,completed_all_food,True,25,25,796.0,0.34400385780614107,2,2,False,0.9372168284789644
4945,1079,134.05780806931827,134.05780806931827,1079,health_depleted,False,20,25,780.0,0.35083256909373656,7,6,True,0.9953617810760668
4946,1011,179.1557216012369,179.1557216012369,1011,completed_all_food,True,25,25,800.0,0.42460437766925296,13,13,False,0.996039603960396
4947,1391,171.4145239740537,171.4145239740537,1391,completed_all_food,True,25,25,800.0,0.33168844554596455,0,0,False,0.9892086330935251
4948,1294,127.60166654126756,127.60166654126756,1294,completed_all_food,True,25,25,800.0,0.3155024082779783,11,11,False,0.9698375870069605
4949,1466,142.63681830081978,142.63681830081978,1466,completed_all_food,True,25,25,800.0,0.38288418108345673,8,8,False,0.9522184300341296
4950,1066,115.12128201632517,115.12128201632517,1066,completed_all_food,True,25,25,800.0,0.39386984826495874,4,4,False,0.9173708920187793
4951,1869,184.0846082954984,184.0846082954984,1869,completed_all_food,True,25,25,709.0,0.281832459846845,3,3,False,0.9898286937901499
4952,303,-15.81280641486848,-15.81280641486848,303,health_depleted,False,7,25,777.0,0.3802182342468297,4,3,True,0.8112582781456954
4953,1726,88.94935622002228,88.94935622002228,1726,starved,False,13,25,0.0,0.3437781355154061,5,5,False,0.9994206257242179
4954,1261,138.57498213343942,138.57498213343942,1261,completed_all_food,True,25,25,800.0,0.3766479736245399,15,15,False,0.9396825396825397
4955,887,98.19597190782413,98.19597190782413,887,health_depleted,False,18,25,790.0,0.3882107610154582,10,9,True,0.989841986455982
4956,759,41.31382848602106,41.31382848602106,759,health_depleted,False,12,25,796.0,0.41557028417230085,4,3,True,0.9300791556728232
4957,1293,171.01579888640202,171.01579888640202,1293,health_depleted,False,21,25,619.0,0.38263454563167687,18,17,True,1.0
4958,1061,150.05590399682941,150.05590399682941,1061,completed_all_food,True,25,25,800.0,0.4490804040636904,2,2,False,0.95
4959,1829,175.2666397245993,175.2666397245993,1829,completed_all_food,True,25,25,685.0,0.33205494566555677,2,2,False,0.9781181619256017
4960,466,26.5301991974454,26.5301991974454,466,health_depleted,False,9,25,687.0,0.3707806203860308,4,3,True,0.9311827956989247
4961,1119,181.09200035495138,181.09200035495138,1119,completed_all_food,True,25,25,800.0,0.45438423045871495,12,12,False,0.9821109123434705
4962,1115,168.96037225536344,168.96037225536344,1115,completed_all_food,True,25,25,800.0,0.4173244645620963,0,0,False,0.966786355475763
4963,972,89.03863016306285,89.03863016306285,972,health_depleted,False,16,25,723.0,0.30888533782926086,2,1,True,0.9546858908341915
4964,846,92.92461817720891,92.92461817720891,846,health_depleted,False,17,25,743.0,0.384356450782228,4,3,True,0.9455621301775148
4965,1188,188.43146059921895,188.43146059921895,1188,completed_all_food,True,25,25,800.0,0.397110754223648,0,0,False,0.9924178601516428
4966,63,1.23499999999998,1.23499999999998,63,health_depleted,False,2,25,794.0,0.5535714285714286,1,0,True,1.0
4967,1479,105.87156310053194,105.87156310053194,1479,completed_all_food,True,25,25,800.0,0.28413243711149194,8,8,False,0.9533152909336942
4968,1362,180.2385644542066,180.2385644542066,1362,completed_all_food,True,25,25,800.0,0.35310823024935717,8,8,False,0.9654665686994857
4969,1097,198.6802461620438,198.6802461620438,1097,completed_all_food,True,25,25,800.0,0.3963848882471004,4,4,False,0.9990875912408759
4970,1023,141.2374121175705,141.2374121175705,1023,completed_all_food,True,25,25,800.0,0.39292493444409893,6,6,False,0.9540117416829745
4971,1541,187.41937537914086,187.41937537914086,1541,completed_all_food,True,25,25,800.0,0.3166615619884821,5,5,False,0.9941558441558441
4972,638,55.66353600627026,55.66353600627026,638,health_depleted,False,14,25,776.0,0.3623258793132191,3,2,True,0.9434850863422292
4973,1079,141.95603591383417,141.95603591383417,1079,completed_all_food,True,25,25,800.0,0.4035911497290786,11,11,False,0.9397031539888683
4974,930,121.52428890634357,121.52428890634357,930,health_depleted,False,22,25,795.0,0.4310527738939907,6,5,True,0.9730893433799784
4975,324,27.452141795499557,27.452141795499557,324,health_depleted,False,5,25,763.0,0.2630944950973041,8,7,True,0.9845201238390093
4976,605,53.518274908799945,53.518274908799945,605,health_depleted,False,14,25,712.0,0.44761501843498114,2,1,True,0.9288079470198676
4977,1255,178.6856811133415,178.6856811133415,1255,completed_all_food,True,25,25,800.0,0.3723359365944742,14,14,False,0.9992025518341308
4978,1074,158.36015066586725,158.36015066586725,1074,completed_all_food,True,25,25,800.0,0.4197899164750188,2,2,False,0.9636533084808947
4979,709,100.75387157120852,100.75387157120852,709,health_depleted,False,15,25,753.0,0.43843446193351077,4,3,True,0.9858757062146892
4980,1141,192.99284930827156,192.99284930827156,1141,completed_all_food,True,25,25,800.0,0.36521799677375966,0,0,False,1.0
4981,2000,140.48234059702543,140.48234059702543,2001,max_steps,False,20,25,198.0,0.3794043438809397,6,6,False,0.9785
4982,1241,157.66461765737452,157.66461765737452,1241,completed_all_food,True,25,25,800.0,0.36238681344943996,0,0,False,0.9685483870967742
4983,929,148.8098551785721,148.8098551785721,929,health_depleted,False,23,25,742.0,0.4314038771891005,7,6,True,1.0
4984,1402,193.190131647284,193.190131647284,1402,completed_all_food,True,25,25,800.0,0.36151142540327497,1,1,False,0.9914346895074947
4985,260,39.21547610459815,39.21547610459815,260,health_depleted,False,6,25,759.0,0.48602990881259484,1,0,True,1.0
4986,1569,110.78562204056773,110.78562204056773,1569,completed_all_food,True,25,25,800.0,0.3219144259641719,0,0,False,0.9355867346938775
4987,915,76.09056896676915,76.09056896676915,915,completed_all_food,True,25,25,800.0,0.43438434121240393,5,5,False,0.8632385120350109
4988,661,103.55411156657252,103.55411156657252,661,health_depleted,False,13,25,753.0,0.3656507535411158,7,6,True,1.0
4989,1396,79.36802685095074,79.36802685095074,1396,health_depleted,False,21,25,718.0,0.3842320304168994,6,5,True,0.9003584229390681
4990,482,36.507333381029405,36.507333381029405,482,health_depleted,False,7,25,798.0,0.3255372570237602,2,1,True,1.0
4991,1195,145.62154586515908,145.62154586515908,1195,completed_all_food,True,25,25,800.0,0.34216470079121536,10,10,False,0.9798994974874372
