run,steps,total_reward,last_total_reward,path_length,termination_reason,success,foods_collected,foods_available,satiety_remaining,avg_distance_efficiency,predator_encounters,successful_evasions,died_to_health_depletion,oxygen_comfort_score
968,186,51.250000000000064,51.250000000000064,186,completed_all_food,True,10,10,200.0,0.6201112762494689,0,0,False,nan
969,152,46.69000000000013,46.69000000000013,152,completed_all_food,True,10,10,200.0,0.6924795574795575,0,0,False,nan
970,127,44.87500000000009,44.87500000000009,127,completed_all_food,True,10,10,200.0,0.7606578856122466,0,0,False,nan
971,140,48.23000000000008,48.23000000000008,140,completed_all_food,True,10,10,200.0,0.7533866133866134,0,0,False,nan
972,143,41.29500000000008,41.29500000000008,143,completed_all_food,True,10,10,200.0,0.6683810068649886,0,0,False,nan
973,137,43.96500000000007,43.96500000000007,137,completed_all_food,True,10,10,200.0,0.7810248085248086,0,0,False,nan
974,97,36.94500000000007,36.94500000000007,97,completed_all_food,True,10,10,200.0,0.8242424242424242,0,0,False,nan
975,104,28.53000000000007,28.53000000000007,104,completed_all_food,True,10,10,200.0,0.6510877684407096,0,0,False,nan
976,132,45.30000000000009,45.30000000000009,132,completed_all_food,True,10,10,200.0,0.7201911246648088,0,0,False,nan
977,126,39.03000000000007,39.03000000000007,126,completed_all_food,True,10,10,200.0,0.6581418219461698,0,0,False,nan
978,167,48.225000000000094,48.225000000000094,167,completed_all_food,True,10,10,200.0,0.5994308986220751,0,0,False,nan
979,126,29.83000000000009,29.83000000000009,126,completed_all_food,True,10,10,200.0,0.6639047619047619,0,0,False,nan
980,141,44.58500000000009,44.58500000000009,141,completed_all_food,True,10,10,200.0,0.6651885395306448,0,0,False,nan
981,138,48.6900000000001,48.6900000000001,138,completed_all_food,True,10,10,200.0,0.7935079365079365,0,0,False,nan
982,122,46.43000000000005,46.43000000000005,122,completed_all_food,True,10,10,200.0,0.7708259795759795,0,0,False,nan
983,129,44.35500000000009,44.35500000000009,129,completed_all_food,True,10,10,200.0,0.7489549772478161,0,0,False,nan
984,108,28.27000000000005,28.27000000000005,108,completed_all_food,True,10,10,200.0,0.6351046176046176,0,0,False,nan
985,85,28.455000000000048,28.455000000000048,85,completed_all_food,True,10,10,200.0,0.7936554621848739,0,0,False,nan
986,138,44.07000000000009,44.07000000000009,138,completed_all_food,True,10,10,200.0,0.6696201624462494,0,0,False,nan
987,143,41.67500000000007,41.67500000000007,143,completed_all_food,True,10,10,200.0,0.6514940687967004,0,0,False,nan
988,148,37.43000000000007,37.43000000000007,148,completed_all_food,True,10,10,200.0,0.6426242351977647,0,0,False,nan
989,178,44.700000000000124,44.700000000000124,178,completed_all_food,True,10,10,200.0,0.5643156713122757,0,0,False,nan
